he was as _ as the other , and as resolute .	he	ambitious	resolute
He was as _ as his Word , and the next Pay .	He	good	Word
Henderson in his younger days had been as _ as any mental hero of one .	Henderson	wise	hero
but the motive of caprice or crotchet is as _ as any motive that can rule the human heart .	motive	powerful	motive
It is as _ as day .	It	common	day
If few or none could appreciate the technical merit of his productions , yet there were points in regard to which the opinion of the crowd was as _ as the refined judgment of the amateur .	regard	valuable	judgment
In three seconds , or perhaps five , the water all around me , for the distance of a small front yard , was just as _ as a table and as smooth as glass , and so invitin ' in appearance that the three gulls jumped out of the boat and began to swim about on it , primin ' their feathers and lookin ' at themselves in the transparent depths , though I must say that one of them made an awful face as he dipped his bill into the water and tasted kerosene .	water	flat	glass
To my amazement she was as _ as ever , but her beautiful mouth smiled , and there was a mischievous light in her dark .	she	calm	ever
A pain in the toe is probably as _ as a pain in the head .	pain	troublesome	pain
Johnson 's one morning , and had conversation enough with her to admire her talents , and to shew her that I was as _ as herself .	I	Johnsonian	herself
But a convert from Popery to Protestantism gives up so much of what he has held as _ as any thing that he retains .	he	sacred	thing
I do not mean that we should speak as _ as a certain prosperous member of Parliament from that country .	we	broad	member
Armorial bearings having been mentioned , Johnson said they were as _ as the siege of Thebes , which he proved by a passage in one of the tragedies of Euripides .	they	ancient	siege
We have seen fine fiddlers whom we liked as _ as toads .	we	little	toads
Trade is as _ as courtesy .	Trade	diligent	courtesy
when , to say that it was a country as _ as England , would have been a gross falsehood .	it	good	England
They are as _ as the first book of travels that you will take up .	They	good	book
They are as _ as those of Keysler .	They	good	those
If Charles the Second had bent all his mind to it , had made it his sole object , he might have been as _ as Louis the Fourteenth .	he	absolute	Fourteenth
Johnson 's laugh was as _ as any circumstance in his manner .	laugh	remarkable	circumstance
he answered , ' because I think my French is as _ as his English .	French	good	English
Some men 's hearts are as _ as the world , and still have no room in them to hold the memory of a wrong .	hearts	great	world
my spirit was as _ as ever , but I could not help mine infirmities .	spirit	good	ever
But riches , is as _ as winter , To him that ever fears he shall be poor .	riches	poor	winter
Riches and care are as _ as sun and shadow .	Riches	inseparable	sun
You 're as _ as the flowers in May .	You	welcome	flowers
why am not I as _ as Mandlebert .	I	proper	Mandlebert
but the adulation of the officers was by no means ambiguous , and its acceptance was as _ as its presentation .	acceptance	obvious	presentation
but still , if you had received , however causelessly , any alarm for the affection of the man you meant to marry , and that man were as _ as Edgar , you would have been equally disturbed .	man	amiable	Edgar
Here , in particular , my understanding must have been as _ as my morals , to have betrayed me into such an enterprise .	understanding	defective	morals
and afterwards , Jack Whiston persuaded me , the money was as _ as my own , and that it was nothing but a little cribbing from myself .	money	good	own
master would have charged him half a day 's work , as _ as a gun .	master	sure	gun
And they 're as _ as Lucifer .	they	proud	Lucifer
The gestures , both of the gentlemen and ladies , were as _ as if meant rather to intimidate the audience , than to shew their own animation .	both	outrageous	audience
Unused to , because undeserving control , your days , to this period , have been as _ as your spirits .	control	gay	spirits
The love of right is implanted indelibly in your nature , and your own peace is as _ as mine and as your mother 's upon its constant culture .	peace	dependant	mine
However , you have no need to be cast down , for this prize will set all right , and make you as _ as a lord , at the same time that you are as wise as a philosopher .	you	rich	philosopher
However , I believe it 's pretty nigh as _ as that I had on that night I saw you at Mrs.	it	good	that
I am as _ as Job .	I	poor	Job
Why , he 's as _ as Croesus , child .	he	rich	Croesus
Such , however , was his present absorption in what he was writing , that the voluntary kindness of his pupil was as _ as the forced intrusion of the waiter .	kindness	unwelcome	intrusion
her every propensity was pure , and , when reflection came to her aid , her conduct was as _ as her wishes .	conduct	exemplary	wishes
And so he did , and the Doctor was as _ as a lord , till he had scribbled all he could scratch out of his noddle .	Doctor	content	lord
The world is so full of sorrow , my dear girl , so little visited by happiness , that cheerfulness is almost as _ as existence , in such a vale of tears .	cheerfulness	necessary	existence
Wix would have him arrested as _ as breakfast , dinner and supper .	him	sure	breakfast
I only want to yammer you fellows out of a hundred apiece , and the game will be as _ as a peddler 's pup .	game	quiet	pup
she fancied gay colors and tasty little matters , so I filled her rooms with all the handsome things I could afford , and when it was done , I was as _ as any boy , thinking what happy times we 'd have together and how pleased she 'd be .	I	pleased	boy
on , the new order of things was as _ as a puppet .	order	good	puppet
and Dolly looked as _ as fate .	Dolly	stern	fate
His mouth was grave and firm , with plenty of will and courage in its lines , but a smile could make it as _ as any woman 's .	smile	sweet	woman
and they are fully as _ as the purest .	they	proud	purest
room window and played the first bars of a waltz , and the young people sprang up to follow , leaving their elders to coffee and wine , Baird was as _ as any one of them .	Baird	eager	one
Her voice was as _ as the lash of a whip .	voice	sharp	lash
he would sleep as _ as any one else in that house .	he	little	one
an unread book is as _ as ripe fruit just out of reach .	book	tantalizing	fruit
I 'm a Penniman , but I 'm fully as _ as your sister .	I	good	sister
when they 're headed for their stables they 're as _ as a man at calculating distance .	they	good	man
four years , she was as _ as any girl , and far more ineffective because made awkward by pride and a consciousness of the overwhelming thing which had grown and grown in her until it had led her to that moment in his arms .	she	inexperienced	girl
At the same time , I 've known Tom Reade for a good many years , and his performance is always as _ as his promise .	performance	good	promise
it is as _ as truth itself , yet light as the movement of a dance .	it	deep	movement
He was as _ as a mule , She was as playful as a rabbit .	He	stubborn	rabbit
You are as _ as ashes .	You	pale	ashes
but the true singer feels as _ as a tree .	singer	dumb	tree
I have two boys , and their uneasiness about my past is as _ as my uneasiness about their future .	uneasiness	keen	uneasiness
they are as _ as postage .	they	adhesive	postage
I do not want you to alter , and the refining influence of a really good woman is as _ as an acid .	influence	corrosive	acid
Their quickness and activity make them dangerous when hunted in the boats , but their bodies are encased in blubber so thin that it is as _ as their bone .	it	worthless	bone
It was as _ as indigo .	It	blue	indigo
He was as _ as a bowhead 's skin .	He	black	skin
The skin was as _ as sandpaper .	skin	rough	sandpaper
Its cutting edge was as _ as a razor .	edge	sharp	razor
They were as _ as oxen and when the sun had dried them , they were of a pronounced reddish color .	They	big	oxen
Those on shore remained as _ as boulders .	Those	motionless	boulders
Covered with snow and ice , they stood out against the sky as _ as marble .	they	white	marble
We took to the oars , for not a breath of air was stirring and the sea was as _ as polished silver .	sea	smooth	silver
With a whale harnessed to our boat and a sea as _ as any turnpike for our highway , we settled ourselves for the ride .	whale	smooth	turnpike
Homer , whose inkwell was as _ as the sea .	Homer	big	sea
that all this is pure fabrication , a fantasy of the brain , as _ as the air .	this	unsubstantial	air
The idea of a Son of God is as _ as the oldest cult .	idea	old	cult
I believe this Jesus is quite as _ as the Syrian Hesous , or Joshua .	Jesus	legendary	Hesous
In the preceding pages we have discussed the question , Is Jesus a Myth , but I believe that when we have reflected upon the story of man 's fall and his supposed subsequent salvation by the blood of Jesus , we shall conclude that the function , or the office , which Jesus is said to perform , is as _ as his person .	function	mythical	person
Even when he is just and great and good , he has no rights , he is as _ as the vilest .	he	vile	vilest
Of course , if we are for emotionalism and not for exact and accurate conclusions , Adler 's estimate of Jesus is as _ as that of Jones or Boyle , but if we have any love for historical truth , there is not even the shadow of evidence , for instance , that the disciples could not believe .	estimate	rhetorical	that
and there sits Mel telling his anecdotes , as _ as a king .	Mel	grand	king
he might be as _ as an angel .	he	good	angel
able British tradesman , and my money is as _ as yours .	money	good	yours
He 's as _ as Lucifer , and his girl takes after him , .	He	proud	Lucifer
He 's as _ as rain , .	He	right	rain
I 'll be as _ as the grave , .	I	secret	grave
We ai n't all as _ as wot you are , Nat , .	We	clever	wot
The Rockerbilt tiara itself was as _ as our own copy .	tiara	bogus	copy
But to keep in good form , Dixon , you must be as _ as a camel , as chaste as a monk , eh .	you	sober	monk
Your pipes are as _ as chimneys .	pipes	big	chimneys
Is n't my disguise as _ as yours .	my	good	yours
This place is as _ as another , if a man knows himself .	place	good	another
I am sure your father 's note is as _ as the bank .	note	good	bank
The details , whether in brick or granite or tin , are as _ as the conception of a building with its parts thus swearing at each other .	details	preposterous	conception
The unequal division into masses , of which one is just twice as _ as the other , looks capricious in the present detached condition of the building .	masses	wide	other
fault of his , when a little boy of ten years old , he is as _ as any private individual of the misdeeds which compelled us to depose him , and take possession of his territories .	fault	innocent	individual
but , after five years ' silence , his weapons were not as _ as of yore .	weapons	bright	yore
We warned him that in this case public opinion would be at least as _ as the Queen .	opinion	critical	Queen
A mass of cold steel could be as _ as any of the glutinous liquids , while the structural change which a solid undergoes in the process of liquefying could not take place under such pressure even at an enormously high temperature .	mass	plastic	any
With a probable substratum of truth , the story in its latest form is as _ as Autolycus .	story	fabulous	Autolycus
On being driven to a small clump , he gained by one spring a very lofty branch and bounded from one branch to another with the swiftness of a common monkey , his progress being as _ as that of a swift horse .	progress	rapid	that
This mist is as _ as rain .	mist	bad	rain
He was as _ as his father .	He	ignorant	father
Funerals are not as _ as in the civilized world , but everything that is necessary is reverentially done by rough but kindly miners .	Funerals	ostentatious	world
XXIV HAPPY THOUGHT The world is so full of a number of things , I 'm sure we should all be as _ as kings .	we	happy	kings
To refuse sympathy to the two best centuries of the Middle Ages because , three hundred years later , occurred a break in western Christendom is as _ as the attitude of those historians who would liken the religious movement of the XVI century to the antisocial outcrop of Oriental dualism called the Albigensian heresy .	break	illogical	attitude
so they dared to carve clown , dog , cat , or sheep on pinnacle , or in hidden nook , and their flora was as _ as their fauna .	flora	generous	fauna
Bourges is exceptional in that the inner aisle is twice as _ as the outer .	aisle	high	outer
the portrait of the donor is as _ as a miniature .	portrait	realistic	miniature
In the volcanic soil of Auvergne were elements that rendered mortar as _ as stone .	that	resistant	stone
Maximin are almost as _ as the central vessel .	Maximin	high	vessel
zelay , if his public word was as _ as his private letters .	word	uncompromising	letters
was poles apart from Puritanism , his rules for ecclesiastic plainness were as _ as those of the Puritans .	rules	rigid	those
Her extraordinary cult , especially among soldiers during the World War , proves that the thirst for sainthood is as _ as ever in the peoples who went crusading and flung themselves toward heaven in cathedrals .	thirst	strong	ever
and the cherished oaks are as _ as the human actors in the drama .	oaks	vivid	actors
With Morris the intellectual conception was as _ as with Browning it was strong , and apparently existed chiefly to give an excuse for the pictures following one another in rapid succession through every poem , short or long , dramatic or lyric , of both his youth and maturity .	conception	weak	Browning
They might be as _ as one chose to make them , and .	They	gay	one
yet put him in the chair at a meeting and he was as _ as the mildest of us .	he	patient	mildest
issued at one pound , ten shillings , rose as _ as twenty .	issued	high	twenty
his clothing was in tatters , and he was as _ as a skeleton .	he	thin	skeleton
we are sure it is not as _ as the rest of the story .	it	steep	rest
spinal fever became as _ as the means of prevention .	fever	clear	means
a lapse of regularity made evident by a suppression of beard and moustache as _ as that practised by Mr.	lapse	complete	that
d be as _ as anybody for a Hundred Thousand .	d	vulgar	anybody
Nevertheless they are supposed to have local habitations and cities wherein they dwell , though these are as _ as their inhabitants .	these	unsubstantial	inhabitants
According to the older Darwinism the lungs are just as _ as the corkscrew .	lungs	purposive	corkscrew
The figures in the chapels at Oropa are not as _ as the best of those at Varallo , but some of them are very nice notwithstanding .	figures	good	best
Then human civilisation will become as _ as that of ants and bees .	civilisation	stationary	that
And Connor and Paley and the others must right now be as _ as these guards .	Connor	unconscious	guards
Maybe their generators are n't as _ as ours .	generators	good	ours
The ride all the afternoon is a delight , the roads are as _ as ever , and the air is cool and fresh .	roads	fine	ever
But when one enters Normandy , all the land is as _ as Touraine , and one goes on rejoicing .	land	smiling	Touraine
which is not often , for sleep after these rushing rides is as _ as death .	rides	profound	death
The whole neighbourhood seems deserted , the yellow streets are as _ as the convent and its grave .	streets	silent	convent
it 's as _ as the hills , for that delightful old Professor , the one like a pink bear at the British Museum , told me the other day .	it	old	hills
There was every reason to be satisfied with this vanishing trick of the germ , though the manner of its vanishing was as _ as its appearance .	manner	inexplicable	appearance
That , perhaps , was a vibration in the top note , which in any case was as _ as a musical glass .	note	clear	glass
They seemed as _ as cats , and occasionally one more ferocious than the others would bound up , until I began to think I should be obliged to leave the limb on which I was sitting .	They	agile	cats
Many of them are as _ as negroes , and nearly all are fine specimens of physical beauty .	Many	black	negroes
and I said it because it was just as _ as Breckinridge 's long letter , .	it	true	letter
Orly is as _ as a goat , Deck .	Orly	wild	Deck
Some discussion had taken place between them , and Titus was as _ as a mule .	Titus	unreasonable	mule
The fellow is as _ as a mule , and we must make an end of him .	fellow	obstinate	mule
but he was as _ as military men usually are , and kept his own counsel .	he	reticent	men
They are as _ as a bear that has lost her cubs .	They	sulky	bear
He was as _ as a flash in his movements , and had a strong arm .	He	quick	flash
The moment he did so Kipps stooped as _ as a flash and picked up the carbine .	Kipps	quick	flash
I am as _ as a dead horse , .	I	dumb	horse
and the men were as _ as a bull in a swarm of hornets as the recall was sounded back there a while ago , when they were licking the enemy out of his boots , .	men	mad	bull
They were as _ as paper .	They	fine	paper
you are as _ as the flies .	you	tiresome	flies
My old friend burst out laughing when I questioned him , and said that I was as _ as a little carp , and that it was high time I went to the Sacr .	I	ignorant	carp
The effect of that waiting moment was as _ as anything I had ever experienced .	effect	sombre	anything
it was as _ as the grave .	it	silent	grave
The season during which , with Lovell at one end of the room , and the bride at the other , we sat waiting the arrival of the minister , was as _ as anything I had ever known .	season	solemn	anything
He could n't ketch his breath and he was as _ as a loon .	he	crazy	loon
and he could n't wait no longer , his head fell over as _ as a log , and that 's the way he 's been ever since , sleepin ' like death .	head	heavy	log
The bed on which Bess lay was as _ as snow .	bed	white	snow
it is as _ as not that you will never be called into court .	it	likely	not
You are as _ as a ghost .	You	white	ghost
Magnus , that men are sometimes quite as _ as women .	men	curious	women
But on this point the officials were as _ as in the commands they reiterated that she should get ready , promising , however , that application should be made for leave to let the young lady be with her , if she liked it .	officials	peremptory	commands
no obstacle appeared of consequence sufficient to draw aside a thought from the main object she had in view , but was either removed or passed over by an impulse that seemed as _ as the steam that causes the train to rush along the rail .	that	irresistible	steam
O'Donagough 's voyage to New England was quite as _ as such a voyage generally is .	voyage	agreeable	voyage
their paintings may not be as _ as ours , but they are as artistic .	paintings	brilliant	artistic
days the magistrates of the towns around seek them to arrest them , and the fine they must pay is always twice , three times , and in some cases ten times as _ as that imposed upon the American offenders .	they	great	that
Cochran came to a position of power in Western Persia which made his life as _ as a romance .	which	interesting	romance
Maybe his memory of those people vanishing was as _ as his memory of which way his door opened .	memory	wrong	memory
one , it was as _ as thirty .	it	high	thirty
And I figure that that 's as _ as anything else you can think of .	that	important	anything
At the same time it is due to the memory of this unfortunate officer to add , that his civil administration was as _ as his military one in Canada was inglorious .	administration	able	one
They are wove as _ as one 's hand , and about two feet long .	They	broad	hand
In this respect , BOXIANA , let thine ear be as _ as SPAGNIOLETTI .	ear	nice	SPAGNIOLETTI
you may be as _ as a dancing .	you	gay	dancing
Ve shall be as _ as mudlarks , and as gay as sand .	Ve	merry	sand
Such high bred qualities are as _ as air .	qualities	light	air
DICKEY was almost as _ as a clock to his time , in attending to orders .	DICKEY	true	clock
He was as _ as ice .	He	cold	ice
you 're as _ as any one .	you	bad	one
You 're as _ as a stone .	You	cold	stone
We struck the enemy a heavy blow , and the capture of the Vimy Ridge by the Canadians and the Highland Division was as _ as the great thrust by English and Scottish battalions along the valley of the Scarpe across the Arras .	capture	wonderful	thrust
dancing by kilted men as _ as Nijinski , in their stockinged feet , and old songs of Scotland which are blown down the wind of France , in this strange nightmare of a war where men from all the Empire are crowded along the fighting .	dancing	nimble	Nijinski
I had an astounding view of all this work in Lens , and it was as _ as a dream .	it	beautiful	dream
It was not as _ as that everywhere , but exactly that in parts of the line even before the heavy rains came on .	It	bad	that
This phase of the war is as _ as anything that has been done in the history of human strife .	phase	bloody	anything
He flung shells as _ as this into Angres and Avion , but seemed to rely on machine .	He	big	this
This officer 's story was as _ as anything I have heard in this war .	story	wonderful	anything
eyed and his mind was as _ as a bell , and the emotion that surged through him was well controlled .	mind	clear	bell
They were as _ as snow when the sun touched them , and made tempting targets for long .	They	white	snow
stations they are as _ as after all these battles , and if in some places they had ill luck they blame the weather for it .	they	patient	battles
but at that time , in my eyes , she was as _ as a three .	she	grand	three
but , on the contrary , some nearly as _ as men , who were nevertheless called .	some	large	men
and it had now become as _ as at any period of my life .	it	strong	period
I had dreams that were nearly as _ as the realities through which I had been passing .	dreams	terrible	realities
and likely enough it would prove as _ as myself in getting the advantage of the hold .	it	quick	myself
I perceived that it was some kind of wood , but polished till it was as _ as glass .	it	slippery	glass
My face alone was to be seen , and that was almost as _ as the rest .	that	white	rest
But to some people an Atheistical Rant is as _ as a Flourish of Trumpets .	Rant	good	Flourish
Were it otherwise , the Sense in these Lines , would be almost as _ as the Conscience .	Sense	bad	Conscience
Musick is almost as _ as Gunpowder .	Musick	dangerous	Gunpowder
THE Doctors disapprove of alcohol , but they are as _ as ever to the cheering effect of .	they	alive	ever
At least they are as _ as two types of physiognomy in the same race can be , from the expression both of face and gesture , in those old Greek sculptures , and in the old Italian painters .	they	different	types
And so it has come to pass that the London water is not now nearly as _ as some of it was thirty years ago , when it was no more fit to drink than that in the cattle yard tank .	water	bad	some
Let British ladies educate themselves in those laws of beauty which are as _ as any other of nature 's laws .	laws	eternal	other
Really these trees and plants are as _ as so many human beings .	trees	wicked	beings
But if those persons will think a second time , they must agree that my base is as _ as the phenomena which it explains .	base	broad	phenomena
of a certain bishop who went as _ as the second century to consult the doctors of Montpellier .	who	early	century
The unguent , however , to the horror of the doctors , burned the skull till the bone was as _ as the colour of ink .	bone	black	colour
Yet it is not claimed that it is as _ as the test of actual use may yet make it .	it	perfect	test
language is as _ as the English order , and in this instance certainly Mahomet and the mountain will never know what it is to be in each other 's embrace .	language	immovable	order
it is as _ as gold , tenacious as iron , and harder than steel , being next the diamond .	it	malleable	iron
The enumeration of the properties of aluminum is as _ as the scenes of a fairy tale .	enumeration	enchanting	scenes
and here the succession is as _ as the Tiber itself .	succession	muddy	Tiber
day , and he is as _ as Yoosuf .	he	beautiful	Yoosuf
for it is as _ as the Sun at noonday , and has long cried for justice at the hands of the Asylum of the World , my father .	it	notorious	Sun
Boys are very nasty to one another , when they 'd be as _ as anything to a girl .	they	nice	anything
I know Harry thinks I 'm as _ as a beefsteak .	I	healthy	beefsteak
You 're as _ as Maria , .	You	bad	Maria
Dorward , who turned out to have an altogether unusual gift for drawing nonsensical pictures , which were almost as _ as his own behavior , that behavior which irritated so many more people than it amused .	pictures	funny	behavior
She began to comprehend his faith , which was as _ as a little child 's .	faith	simple	child
I often say to him when he comes home a bit grumblified that his profession is as _ as a miner 's , and .	profession	bad	miner
Were they as _ as the lodgings he introduced you to .	they	nice	lodgings
Concertina went as _ as paper .	Concertina	white	paper
down place kept by Spanish Jews as _ as the bugs .	place	voracious	bugs
You 're as _ as Boccaccio , old son .	You	free	Boccaccio
be the hearts there had been as _ as at Pleshy .	hearts	frosty	Pleshy
You believe yourselves even now as _ as the angels , and shortly to be as happy , and you complain thus .	You	safe	happy
The chimney was as _ as a small closet .	chimney	wide	closet
Then he 'll be as _ as a king .	he	happy	king
balls were as _ as sparrows , and commoner too , sometimes , for the sparrows lost one another in the storms .	balls	common	sparrows
He was as _ as a drum .	He	good	drum
she was as _ as Watty , and very much like him in the face , but she was emotional and sympathetic .	she	fat	Watty
she 's as _ as the devil , but when I send round a bit o ' rawst , or porrk , or the undercut o ' the blade .	she	proud	devil
He 's been on the roads this forty year , till he 's as _ as a rat , and as poor as a myall black .	he	thin	black
And I 'd dig a tank or reservoir for surface water as _ as a lake , and bore for artesian water .	I	big	lake
He told her he was as _ as her brother .	he	good	brother
She 's as _ as a hatter , right enough , Dave , .	She	mad	hatter
There 's the yarn about Peter and the dying cattle at Piora Station one terrible drought , when the surface was as _ as your hand for hundreds of miles , and the heat like the breath of a furnace , and the sheep and cattle were perishing by thousands .	surface	bare	hand
Ribchester is as _ as any town in Christendom .	Ribchester	rich	town
by this means the earth had been by degrees carried away , so that a hole remained as _ as the height of a man .	hole	deep	height
The population of Wigan would scarcely be as _ as Warrington .	population	great	Warrington
The west end of the church seems to have been an additional part intended for a belfry to ease the main tower , but that is as _ as the east .	that	plain	east
I found in the car towards which they were so eagerly gazing about fifty colored people , some of whom were nearly as _ as myself .	some	white	myself
He swore he was as _ as a door .	he	deaf	door
Do you know how you caught hold of my waistcoat and helped the doctor to lift me up from the ground when I lay on the puszta as _ as dead , with the eagles shrieking over me .	I	good	dead
She looked as _ as anybody , though she would make fun of herself .	She	young	anybody
Her face was as _ as snow , and large tears stood in her eyes .	face	pale	snow
She 's as _ as her husband , I should say .	She	old	husband
So he shook hands with father , who stood as _ as a sheet , for all he was a ruddy .	who	white	sheet
her eyes as _ as her voice .	eyes	soft	voice
and his short stories are as _ as any of those by the French writers .	stories	good	any
To you , Zoe , I may confess that it is as _ as anything I have ever done .	it	good	anything
She is as _ as Roland .	She	bad	Roland
This discovery , when she had quite made up her mind that it was as _ as the former , entirely fell in with all that Effie had told her concerning herself .	it	true	former
His own face now was almost as _ as hers .	face	white	hers
they are each about as _ as a dinner .	they	big	dinner
but the air was so clear that Armorel , whose eyes were as _ as any ordinary field .	Armorel	good	field
She is as _ as the compass .	She	steadfast	compass
Two sureties are twice as _ as one , Without them she had been undone .	sureties	good	one
Horses were once as _ as air , When man on acorns lived content .	Horses	free	air
When the Farmer , his servants , and even his dogs , Cocks , chickens , and hens slept as _ as logs .	Farmer	sound	logs
At present it is as _ as the lugubrious emblem on the thorax of the Death 's .	it	inexplicable	emblem
In spite of all this effort , the institution of the bounty has not answered expectations , and , with the exception of a few districts , Vipers remain as _ as ever , showing what little man can do in altering the equilibrium of Nature , except by interfering with the natural conditions under which animals live .	Vipers	plentiful	ever
is grey or olive above , with the black markings confluent into more or less regular annuli , which are nearly as _ as the spaces between them .	which	wide	spaces
others are as _ as the Grass .	others	gentle	Grass
dreaded snake , the bite of which is probably as _ as that of its Indian ally , the Daboia , .	bite	bad	that
you sit at home and scare yourselves , and shake your wise heads , and prophesy evil , if a little glimmer reaches you of what is as _ as the air you breathe in other countries .	what	common	air
The ducks now and then , however , lay as _ as eight , for sixteen have been found in one nest , with two females sitting on them , who agree remarkably well together .	ducks	many	eight
it is as _ as the American , and softer , and less obstreperous .	it	strong	American
The vicissitudes of the Celtic inhabitants of Britain are as _ as any of which history holds record .	vicissitudes	romantic	any
She was as _ as a witch to them as she went along the road .	She	odious	witch
And she became as _ as ice .	she	cold	ice
The thousand wrinkles which crossed her face were twice as _ as usual , the false curls , which hung down over her eyes , were straightened by her tears , and her whole long , thin body was shaken with sobs .	wrinkles	deep	usual
The girl became as _ as death .	girl	pale	death
s heart was as _ as the swallow .	heart	empty	swallow
white roses with curled edges , and pink roses with broad petals , which on their outside edge were as _ as water , and dark red with black shadows .	petals	colorless	water
She came direct from the deepest thicket of the wood , where the ferns are as _ as trees , where the giant firs shut out the sun , so that it can only fall in golden drops on the yellow moss .	wood	high	trees
He tumbled like a pigeon , he hovered like a hawk , his flight was as _ as the swallow .	flight	swift	swallow
The fog was as _ as wet cloths .	fog	cold	cloths
They portended the whirlwind to which he would be as _ as a butterfly 's waved wing .	whirlwind	necessary	wing
It might have been as _ as a rat , or it might have been a part of something as large as a man .	It	small	man
They dashed madly at the grove , whose foliage from the high light of the field was as _ as a wall .	grove	inscrutable	wall
You are as _ as Woakus , the fox .	You	sharp	Woakus
You are as _ as Machque , the bear , and as brave as fierce Quenischquney , the panther .	You	strong	Quenischquney
the second wand became as _ as the first , and was discarded in its turn .	wand	useless	first
s own hand was as _ as ice .	hand	cold	ice
A miss is as _ as a mile , Dick .	miss	good	mile
His surprise was as _ as Bob .	surprise	great	Bob
At night the light is as _ as in the day , but people here do not seem to have much use for sleep , as the streets are just as crowded at night as in the day .	light	strong	day
But there was no snow on the ground , and the latter was as _ as iron and rang under her feet .	latter	hard	iron
which were as _ as nutmeg graters .	which	rough	graters
explained Joe Dale , who was now almost as _ as Dorothy and a very manly .	Dale	tall	Dorothy
And the groundhogs will be as _ as Job .	groundhogs	poor	Job
t you just as _ as anybody else .	you	good	anybody
They are at least as _ as the time of Elizabeth , and can pass among the Zigany in the heart of Russia for Ziganskie .	They	old	time
CHARLIE FITZHUBERT married HERMIONE , but they are as _ as curates , and he hates her .	they	poor	curates
She struggled fiercely , but the cloak that enveloped her , to say nothing of her own fur coat , hampered her movements , and she was almost as _ as an infant in the arms of its nurse .	she	helpless	infant
Some authorities rate it as _ as half a million .	it	high	million
e had been as _ as the explosion of gunpowder .	e	sudden	explosion
The natives of this country are as _ as any people under Heaven .	natives	healthy	people
There , Irma , you are as _ as the rest of us .	you	impatient	rest
Guidebook information would probably be as _ as that of a misguided guide , .	information	useful	that
her face is as _ as in the photographs I have seen .	face	sweet	photographs
With all the flowers she has , she is as _ as any of us over her roses .	she	excited	any
You are as _ as usual , and as pretty as a peach , .	You	perfect	peach
The younger cadets in the audience were as _ as the girls , out of respect for them , and because they had been told that they would be asked to withdraw by their officers if they forgot and conversed with the girls during the musical numbers .	cadets	quiet	girls
But remember that we are as _ as anybody and when the time comes we .	we	patriotic	anybody
credulous , does as _ as declare , That her Principles are to look before she leaps .	credulous	good	declare
His mother was as _ as an elderly Jewish woman with no grandchildren could be , but she was no match for automatic weapons .	mother	formidable	woman
It was a small and single well , about four feet in diameter , as _ as that at Karoul .	It	deep	that
Their mode of eating is as _ as that of preparation .	mode	singular	that
and the skins of such are as _ as velvet , but not curled .	skins	fine	velvet
At Bokhara , on the other hand , they have a sleek coat , as _ as that of a horse , and shed their hair in summer .	they	fine	that
The sources of this river , commonly called the River of Cabool , are nearly as _ as those to the eastward , which we have now described .	sources	remote	those
Their wives are as _ as beautiful , and purchased at a premium of two or three tillas .	wives	cheap	beautiful
The stalk of the juwaree , which is as _ as a walking .	juwaree	thick	walking
The political influence of Peshawur is as _ as its military power .	influence	limited	power
Dorothy turned to Garrison with her face as _ as chalk .	Dorothy	white	chalk
He took the proffered hand , as _ as a fish , and dropped it again immediately .	He	cold	fish
Those brave men who made the first flight in an airplane across the ocean the other day were as _ as Columbus , and their journey was as wonderful as that journey in .	men	venturesome	journey
A flourishing colony of prairie dogs had burrowed into it in every direction , and the little mounds of fresh earth around their holes were about as _ as the hills in a cornfield .	mounds	numerous	hills
but the muscles of a stronger arm than mine could not have checked at once the furious course of Pontiac , whose mouth was as _ as leather .	Pontiac	insensible	leather
An elephant who will not work and is not tied up is about as _ as an eighty .	elephant	manageable	eighty
And by the grace of God , by that the tournament be done , and ye come hither again , Sir Lancelot shall be as _ as ye , if so be that he will be governed by me .	Lancelot	whole	ye
evident thing that the largest ships of the line in existence , coming within the influence of that deadly attraction , could resist it as _ as a feather the hurricane , and must disappear bodily and at once .	ships	little	feather
Ravender , you are well aware that the lawlessness of that coast and country at present is as _ as the circumstances in which it is placed .	lawlessness	special	circumstances
When the night came on again as _ as before , it was the eighth night I had been on deck .	night	dark	before
He swore he saw the white frock of our poor little lost pet fluttering in the daylight , at the top of the mine , and he screamed out to her in a great fright that the gold was heavy , and the water rising fast , and that she must come down as _ as lightning if she meant to be in time to help them .	she	quick	lightning
His habits were as _ as his person .	habits	regular	person
Do you think this poem is as _ as the one that precedes it .	poem	stirring	one
He was as _ as a sick sheep .	He	docile	sheep
These tales were very real to him , as _ as any narrative in the Bible , so that he would tell them to me as incidents in the lives of people who had lived .	tales	real	incidents
He was as _ as a child and as eager to learn .	He	curious	child
the palace was the home of kings , the princess was of royal blood , the fairies were as _ as the children in the street , while the dishes at the banquet were of unquestionable gold .	fairies	undoubted	children
It may be as _ as a room in a convent .	It	quiet	room
In the personnel of the hospital of half a century ago she was an outstanding figure , yet now she is as _ as the dodo .	she	extinct	dodo
The spot was as _ as a five .	spot	large	five
The place was as _ as a pit , as stifling and as silent .	place	black	silent
Her face was as _ as marble .	face	white	marble
During the time he was with the caravan he worked as _ as any one else in his tattered clothes , and , perhaps , he would have been of more use than many a sane person .	he	hard	one
Perhaps the beetle is nearly as _ as the lizard in the desert , being found in its most arid and naked wastes .	beetle	common	lizard
